,code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
2802,002318,久立特材,-0.152,6.55,6.57,6.68,6.44,6.56,3563899.0,0.43421000000000004,23370976.0,40.938,1.979,551195.81353,537605.69013
2803,002317,众生药业,-1.494,7.91,8.01,8.09,7.85,8.03,1943005.0,0.24944000000000002,15463095.0,15.212,1.6640000000000001,644238.711116,616138.20198
2804,002316,亚联发展,-3.143,6.78,7.0,7.06,6.51,7.0,3464988.0,1.18092,23718785.0,-109.532,3.17,266535.36,198934.449954
2805,002315,焦点科技,-2.603,11.6,11.81,11.91,11.45,11.91,789800.0,0.6189600000000001,9217509.0,37.263,1.504,272600.0,148016.4118
2806,002314,南山控股,-2.658,2.93,3.0,3.04,2.85,3.01,4167701.0,0.36639000000000005,12289875.0,8.618,1.016,793380.276309,333286.592286
2807,002313,日海智能,-1.182,21.74,21.95,22.1,21.13,22.0,2488464.0,0.7975800000000001,53584666.0,65.879,3.265,678288.0,678288.0
2808,002312,三泰控股,-1.613,3.05,3.08,3.09,3.01,3.1,8326100.0,0.8207200000000001,25400357.0,13.864,1.2810000000000001,420317.978565,309417.038975
2809,002311,海大集团,-1.28,23.9,24.19,24.56,23.8,24.21,1538790.0,0.09962000000000001,37176029.0,30.641,5.01,3778967.10376,3691857.5453
2810,002310,东方园林,-3.094,5.95,6.07,6.16,5.85,6.14,32169984.0,2.09209,193037779.0,7.346,1.317,1597849.89238,914928.49882
2811,002309,中利集团,-1.73,8.52,8.59,8.68,8.45,8.67,2413924.0,0.34391000000000005,20618334.0,17.75,0.8270000000000001,742762.581936,598018.385928
2812,002308,威创股份,-5.791,4.23,4.48,4.5,4.13,4.49,14589523.0,1.61785,62597374.0,19.227,1.075,385080.852375,381454.692489
2813,002307,北新路桥,-0.909,5.45,5.49,5.58,5.36,5.5,6953255.0,0.7797700000000001,37932028.0,60.556,2.627,489522.50762,485982.397445
2814,002306,*ST云网,-1.582,3.11,3.15,3.18,3.08,3.16,844040.0,0.10629000000000001,2627900.0,-155.5,-6220.0,248800.0,246952.195677
2815,002305,南国置业,-2.439,2.8,2.89,2.9,2.78,2.87,10212800.0,0.62914,28780307.0,84.592,1.09,485580.4156,454524.65296
2816,002304,洋河股份,-0.883,98.82,100.0,100.04,97.38,99.7,2187338.0,0.17582,215988947.0,22.459,4.567,14892055.416,12293720.045712
2817,002303,美盈森,-1.766,4.45,4.53,4.53,4.4,4.53,1875261.0,0.12251000000000001,8357815.0,19.708,1.572,681439.039825,681187.459075
2818,002302,西部建设,-1.499,9.2,9.26,9.41,9.03,9.34,6439780.0,0.51973,59380666.0,92.0,1.802,1161365.95968,1139934.142
2819,002301,齐心集团,-1.576,8.12,8.21,8.29,8.09,8.25,1063000.0,0.16598000000000002,8660630.0,24.606,2.063,521142.478584,520048.979296
2820,002300,太阳电缆,-4.132,5.8,6.04,6.04,5.64,6.05,5459500.0,1.00607,31782495.0,30.526,2.412,314766.0,314741.81864
2821,002299,圣农发展,-0.774,20.52,20.54,20.96,19.6,20.68,8936005.0,0.80439,183334996.0,80.094,3.606,2543414.020884,2279566.8
2822,002298,中电兴发,-3.323,6.11,6.32,6.35,6.0,6.32,2245451.0,0.43304000000000004,13802141.0,24.98,1.001,422510.114065,316823.092326
2823,002297,博云新材,-1.771,6.1,6.22,6.26,6.03,6.21,3732006.0,0.9386500000000001,22830585.0,-46.923,1.891,287502.17745,242532.65232
2824,002296,辉煌科技,-3.403,5.11,5.25,5.27,5.02,5.29,2441118.0,0.75619,12533896.0,-12.683,1.348,192471.43062,164959.918795
2825,002295,精艺股份,-0.426,7.01,7.04,7.15,6.91,7.04,648060.0,0.25897000000000003,4544310.0,29.817,1.538,175681.816,175419.9925
2826,002294,信立泰,-2.018,19.91,20.32,20.43,19.83,20.32,3366204.0,0.32181000000000004,67479734.0,14.324,3.269,2082617.856,2082617.856
2827,002293,罗莱生活,-1.961,9.0,9.17,9.18,8.96,9.18,1523671.0,0.21757,13780382.0,14.795,1.857,678968.2323,630278.4222
2828,002292,奥飞娱乐,-5.491,5.68,5.98,5.98,5.58,6.01,12143839.0,1.49288,69901362.0,81.143,1.369,770866.6102,462041.351712
2829,002291,星期六,-2.309,4.23,4.32,4.32,4.09,4.33,1813645.0,0.45716,7611406.0,-4.807,1.118,168743.961585,167813.17758
2830,002290,中科新材,-3.922,7.35,7.6,7.62,7.18,7.65,1853000.0,0.88104,13704753.0,735.0,1.419,178393.56255,154584.556875
2831,002289,宇顺电子,-1.982,6.43,6.6,6.86,6.35,6.56,13516035.0,5.2118,88905201.0,-14.138,4.464,180203.150319,166752.570894
2832,002288,超华科技,-0.897,4.42,4.43,4.55,4.29,4.46,21359633.0,2.66899,94513206.0,111.616,2.659,411786.534848,353728.127844
2833,002287,奇正藏药,-0.754,25.01,25.2,25.21,24.88,25.2,259200.0,0.06384000000000001,6489136.0,33.752,5.191,1015406.0,1015406.0
2834,002286,保龄宝,-0.176,5.68,5.74,5.76,5.55,5.69,1144945.0,0.34839000000000003,6476594.0,43.692,1.361,209737.408,186665.259928
2835,002285,世联行,-2.053,4.77,4.82,4.86,4.68,4.87,4417966.0,0.21980000000000002,21018964.0,9.735,1.822,974497.153644,958776.979464
2836,002284,亚太股份,-2.466,4.35,4.5,4.5,4.25,4.46,1886692.0,0.27503,8247139.0,39.545,1.222,320849.081325,298409.885595
2837,002283,天润曲轴,-3.099,3.44,3.55,3.57,3.36,3.55,4452200.0,0.43491,15382705.0,11.467,0.9440000000000001,387878.568432,352154.281952
2838,002282,博深工具,-2.749,8.49,8.72,8.72,8.38,8.73,1014377.0,0.47537,8652880.0,56.6,1.749,371639.995839,181165.944201
2839,002281,光迅科技,-1.52,25.91,26.2,26.2,25.47,26.31,6543444.0,1.04102,168566307.0,48.887,5.105,1675124.904432,1628603.499432
2840,002280,联络互动,-2.842,3.76,3.85,3.87,3.73,3.87,8465753.0,0.49453,32064243.0,125.333,1.316,818608.2778,643663.776872
2841,002279,久其软件,-3.472,6.95,7.19,7.19,6.83,7.2,4368050.0,0.7299300000000001,30540147.0,15.973,2.513,494302.47171,415899.628045
2842,002278,神开股份,-1.422,6.24,6.39,6.39,6.16,6.33,1070467.0,0.31120000000000003,6694365.0,208.0,2.083,227079.620352,214641.024
2843,002277,友阿股份,-1.989,3.45,3.5,3.59,3.38,3.52,8909435.0,0.6289300000000001,30950186.0,15.768,0.9400000000000001,488728.794,488728.794
2844,002276,万马股份,-3.175,5.49,5.66,5.66,5.38,5.67,8020341.0,0.77573,44172309.0,45.75,1.422,568483.514802,567617.154372
2845,002275,桂林三金,-1.445,12.96,13.1,13.14,12.92,13.15,311200.0,0.05834,4045942.0,16.405,2.747,764899.2,691274.9304
2846,002274,华昌化工,1.377,5.89,5.82,5.94,5.76,5.81,4022647.0,0.6432800000000001,23583606.0,65.227,1.424,373961.850996,368320.991517
2847,002273,水晶光电,-4.817,9.09,9.51,9.55,8.85,9.55,6749731.0,0.83033,61807198.0,16.833,2.173,784306.040643,738919.986975
2848,002272,川润股份,-3.153,4.3,4.41,4.47,4.22,4.44,2501900.0,0.78027,10866301.0,281.046,1.472,185072.0,137877.08684
2849,002271,东方雨虹,-2.898,15.75,16.18,16.19,15.53,16.22,7537157.0,0.7586700000000001,119087008.0,11.25,3.21,2350030.250925,1564723.08405
2850,002270,华明装备,-5.66,4.5,4.75,4.77,4.41,4.77,11037140.0,1.49367,50399492.0,7.377,1.562,341657.6085,332516.9061
2851,002269,美邦服饰,-3.333,2.32,2.38,2.39,2.26,2.4,3543414.0,0.14103000000000002,8200939.0,-19.333,2.026,582900.0,582900.0
2852,002268,卫 士 通,-1.698,21.42,21.6,21.62,21.33,21.79,4092726.0,0.50534,87610682.0,101.565,4.26,1795715.771976,1734810.24465
2853,002267,陕天然气,-0.137,7.3,7.29,7.34,7.23,7.31,2529718.0,0.22748000000000002,18412163.0,20.529,1.436,811815.07485,811815.07485
2854,002266,浙富控股,-0.971,4.08,4.13,4.13,4.07,4.12,4821240.0,0.2979,19747489.0,102.0,2.479,807317.698392,660305.662656
2855,002265,西仪股份,-3.738,8.24,8.51,8.59,8.09,8.56,1829200.0,0.60335,15164872.0,137.333,2.693,262498.525728,249814.822272
2856,002264,新 华 都,0.795,6.34,6.18,6.45,6.05,6.29,20393166.0,3.38956,128518692.0,-79.25,2.629,438755.81992,381444.17581
2857,002263,*ST东南,-4.969,1.53,1.61,1.62,1.53,1.61,11498200.0,0.6121500000000001,17922984.0,-5.1,1.321,287389.0953,287385.9129
2858,002262,恩华药业,1.891,9.16,8.97,9.22,8.93,8.99,10848200.0,1.22661,99019181.0,23.421,3.289,934334.391276,810118.203404
2859,002261,拓维信息,-2.837,4.11,4.22,4.28,4.01,4.23,15986869.0,1.80583,65995016.0,68.5,1.159,452415.185214,363855.972507
2860,002260,*ST德奥,-5.091,2.61,2.69,2.7,2.61,2.75,8059800.0,3.03914,21181046.0,-1.345,-3.094,69217.2,69217.2
2861,002259,ST升达,-4.5,1.91,1.93,1.95,1.9,2.0,12473289.0,1.7236,23827810.0,106.111,0.882,143694.698997,138222.032915
2862,002258,利尔化学,-0.332,15.0,14.87,15.12,14.64,15.05,3777811.0,0.7219300000000001,56150468.0,19.481,2.811,786559.545,784939.4205
2863,002256,兆新股份,-3.082,2.83,2.91,2.93,2.74,2.92,13851404.0,1.11076,39366235.0,35.375,2.399,532722.559776,352906.467843
2864,002255,海陆重工,-9.88,3.74,3.74,3.74,3.74,4.15,4448700.0,0.85831,16638138.0,23.822,0.781,315009.37457,193847.82219
2865,002254,泰和新材,-0.842,10.6,10.67,10.71,10.58,10.69,1173040.0,0.19209,12469893.0,66.25,3.023,647483.616,647314.12518
2866,002253,川大智胜,-5.483,13.79,14.5,14.55,13.21,14.59,2841528.0,1.37423,39139140.0,68.95,2.346,311138.385005,285138.890001
2867,002252,上海莱士,-1.7,6.36,6.4,6.56,6.25,6.47,22942723.0,0.46138,146361590.0,37.412,2.8449999999999998,3163859.654964,3162566.666964
2868,002251,步 步 高,-2.333,8.79,9.0,9.09,8.68,9.0,7268445.0,0.9047600000000001,64448540.0,51.858,1.0,759371.572929,706151.358528
2869,002250,联化科技,-0.532,9.35,9.39,9.43,9.28,9.4,2024184.0,0.22774000000000003,18896967.0,42.5,1.529,865718.42236,831056.518435
2870,002249,大洋电机,-5.238,3.98,4.19,4.19,3.88,4.2,23065094.0,1.68914,92670076.0,22.111,1.068,943431.507752,543465.326858
2871,002248,华东数控,-1.129,8.76,8.86,8.9,8.72,8.86,600115.0,0.20232000000000003,5266095.0,72.517,5.256,269366.1456,259839.626328
2872,002247,聚力文化,-5.405,4.2,4.38,4.42,4.14,4.44,7949500.0,1.46103,33850548.0,6.462,0.669,357365.42058,228523.46202
2873,002246,北化股份,-2.774,6.66,6.85,6.85,6.55,6.85,1265400.0,0.30588000000000004,8420163.0,31.714,1.577,365657.172804,275515.232976
2874,002245,澳洋顺昌,-4.524,4.01,4.2,4.2,3.94,4.2,6229800.0,0.6813,25181261.0,11.09,1.51,395610.270478,366676.376529
2875,002244,滨江集团,-1.617,3.65,3.7,3.71,3.63,3.71,4814806.0,0.17813,17632866.0,6.636,0.772,1135677.01985,986559.91985
2876,002243,通产丽星,-0.694,14.3,14.56,14.79,13.81,14.4,18040046.0,4.94317,259299345.0,123.489,3.4050000000000002,521877.00708,521877.00708
2877,002242,九阳股份,-0.664,16.46,16.69,16.75,16.25,16.57,1590647.0,0.20876000000000003,26207583.0,18.289,3.5220000000000002,1263323.106,1254183.75684
2878,002241,歌尔股份,-2.349,6.65,6.75,6.79,6.56,6.81,15796827.0,0.57981,105171667.0,9.779,1.4,2157994.12542,1811775.976745
2879,002240,威华股份,-4.436,7.97,8.36,8.39,7.82,8.34,4413901.0,0.8996000000000001,35378687.0,159.4,1.972,426668.735229,391050.739875
2880,002239,奥特佳,-3.365,2.01,2.06,2.08,1.96,2.08,13790000.0,0.45576000000000005,27789377.0,16.75,1.13,629403.242817,608174.575557
2881,002238,天威视讯,-3.956,6.07,6.38,6.39,5.93,6.32,2393700.0,0.38774000000000003,14667898.0,15.974,1.374,374733.3924,374733.3924
2882,002237,恒邦股份,-6.338,7.98,8.57,8.59,7.67,8.52,25213969.0,2.96052,200954578.0,19.95,1.624,726499.2,679636.65
2883,002236,大华股份,-2.765,12.31,12.54,12.56,12.12,12.66,33958904.0,1.85132,418308814.0,15.012,3.117,3690072.59583,2258034.56365
2884,002235,安妮股份,-2.677,5.09,5.2,5.24,4.99,5.23,11200252.0,2.23841,57370249.0,-5.776,1.4060000000000001,316993.39629,254686.666079
2885,002234,民和股份,1.393,15.29,15.08,15.8,14.73,15.08,10923412.0,5.71445,168048384.0,-15.927,5.254,461829.300328,292274.862011
2886,002233,塔牌集团,-0.193,10.34,10.36,10.44,10.26,10.36,5406031.0,0.46519000000000005,55923189.0,13.543,1.441,1232812.366544,1201636.24702
2887,002232,启明信息,-3.878,6.94,7.17,7.22,6.85,7.22,1600034.0,0.39633,11198207.0,53.303,2.617,283532.62777,280176.418092
2888,002231,奥维通信,-9.953,5.79,5.79,5.79,5.79,6.43,2381500.0,0.77858,13788885.0,216.045,3.042,206587.2,177104.0568
2889,002230,科大讯飞,-0.763,28.63,28.8,29.0,28.19,28.85,12976161.0,0.7122700000000001,370767432.0,86.758,7.812,5990914.798596,5215790.567575
2890,002229,鸿博股份,-7.067,6.97,7.36,7.44,6.76,7.5,15274621.0,3.71012,107685424.0,325.701,2.183,349431.340461,286956.240331
2891,002228,合兴包装,5.996,4.95,4.63,5.11,4.63,4.67,19408458.0,1.66533,94135910.0,33.0,2.149,578910.88926,576894.15531
2892,002227,奥 特 迅,-5.914,10.5,11.2,11.2,10.15,11.16,1255600.0,0.57098,13365725.0,156.018,2.924,231627.27,230897.6124
2893,002226,江南化工,-8.459,4.87,5.22,5.27,4.79,5.32,21865127.0,2.39957,107560687.0,54.292,1.086,608254.08303,443758.719203
2894,002225,濮耐股份,-0.667,4.47,4.48,4.54,4.37,4.5,3135102.0,0.44333000000000006,13981421.0,149.0,1.5670000000000002,397018.023606,316104.255579
2895,002224,三 力 士,-4.152,5.31,5.45,5.46,5.21,5.54,4303022.0,0.9121500000000001,22983515.0,22.125,1.999,349739.547165,250495.67106
2896,002223,鱼跃医疗,-0.61,21.18,21.31,21.74,21.08,21.31,2580328.0,0.30176000000000003,55345021.0,35.898,3.9530000000000003,2123246.135622,1811115.1434
2897,002222,福晶科技,-3.33,10.16,10.41,10.48,10.02,10.51,4582100.0,1.08343,46770562.0,31.8,5.059,434340.0,429691.798984
2898,002221,东华能源,-0.375,7.97,8.0,8.0,7.94,8.0,3054045.0,0.20124000000000003,24337080.0,12.146,1.533,1314876.910728,1209520.659818
2899,002220,天宝食品,-7.116,2.48,2.65,2.65,2.4,2.67,18654113.0,3.4211,46729690.0,10.333,0.683,190087.077944,135226.11184
2900,002219,恒康医疗,-2.236,3.06,3.13,3.15,3.0,3.13,5194914.0,0.27852000000000005,15982606.0,28.151,1.502,570762.34758,570755.11833
2901,002218,拓日新能,-4.698,2.84,2.97,3.0,2.77,2.98,11419700.0,0.9393400000000001,32641696.0,21.846,1.225,351121.157536,345263.721436
2902,002217,合力泰,-5.0,5.7,5.93,5.96,5.43,6.0,85131008.0,3.33761,487512510.0,15.0,1.605,1776357.2454,1453872.98919
2903,002216,三全食品,-0.263,7.58,7.59,7.75,7.48,7.6,2096311.0,0.36614,15962789.0,84.222,2.952,613725.855486,433986.876174
2904,002215,诺 普 信,-3.481,6.1,6.31,6.31,6.01,6.32,2634800.0,0.36331,16227307.0,18.074,2.662,557586.59424,442390.07003
2905,002214,大立科技,-4.862,5.87,6.16,6.16,5.73,6.17,4933300.0,1.38063,29279996.0,83.857,2.649,269237.332942,209747.662387
2906,002213,特 尔 佳,-3.077,8.82,9.16,9.17,8.35,9.1,4009200.0,2.03606,35115497.0,179.268,4.933,181692.0,173674.795518
2907,002212,南洋股份,-0.685,13.04,13.12,13.17,12.91,13.13,1292801.0,0.16536,16840791.0,34.316,1.8780000000000001,1495560.42316,1019504.401816
2908,002211,宏达新材,-4.444,4.73,4.96,4.98,4.63,4.95,2713539.0,0.62744,12922937.0,94.6,2.564,204561.043467,204561.043467
2909,002210,飞马国际,-5.556,2.89,3.03,3.06,2.84,3.06,26811020.0,1.9192500000000001,78771744.0,15.211,1.109,477682.431554,403719.392435
2910,002209,达 意 隆,-4.863,6.26,6.59,6.68,6.16,6.58,1419307.0,0.92315,9068075.0,60.6,1.933,122222.7753,96245.567538
2911,002208,合肥城建,-4.122,9.77,10.08,10.17,9.5,10.19,3930300.0,1.23102,38715485.0,23.829,1.663,312737.7,311929.474796
2912,002207,ST准油,-2.569,4.93,5.04,5.25,4.81,5.06,2223700.0,0.9366000000000001,11301240.0,123.25,3.516,117914.447354,117049.012476
2913,002206,海 利 得,-0.247,4.04,4.06,4.09,3.98,4.05,1434839.0,0.15707000000000002,5774448.0,15.538,1.694,494103.57258,369055.533584
2914,002205,国统股份,-3.07,13.89,14.33,14.33,13.76,14.33,1062700.0,0.9149200000000001,14814907.0,101.461,1.75,161335.153002,161335.153002
2915,002204,大连重工,-1.613,3.05,3.03,3.08,3.02,3.1,1387662.0,0.07185000000000001,4223793.0,305.0,0.916,589067.85976,589067.85976
2916,002203,海亮股份,2.941,7.7,7.8,7.8,7.5,7.48,6056202.0,0.37067000000000005,46591984.0,18.259,1.901,1503122.72264,1258055.31005
2917,002202,金风科技,-2.527,12.73,12.73,12.99,12.42,13.06,27181312.0,0.9521200000000001,344393083.0,15.173,2.032,4527046.8009,3634169.340279
2918,002201,九鼎新材,-2.08,6.12,6.2,6.29,6.0,6.25,754039.0,0.32875000000000004,4608691.0,-612.0,2.292,203470.09164,140373.589932
2919,002200,云投生态,-3.186,5.47,5.65,5.66,5.3,5.65,881386.0,0.6696500000000001,4823809.0,-2.49,4.747,100720.69083,71995.102888
2920,002199,东晶电子,-2.26,9.08,9.29,9.38,8.63,9.29,746703.0,0.3302,6742676.0,908.0,5.0,221045.665604,205331.836672
2921,002198,嘉应制药,-2.17,4.96,5.1,5.11,4.9,5.07,1662100.0,0.35719,8321623.0,-11.72,3.283,251724.884608,230800.536352
2922,002197,证通电子,0.145,6.92,6.85,7.03,6.72,6.91,3778899.0,0.86958,26009694.0,86.5,1.287,356488.608016,300721.273288
2923,002196,方正电机,-1.972,4.97,5.0,5.08,4.91,5.07,2065987.0,0.55817,10275855.0,16.567,0.876,220424.480934,183955.972774
2924,002195,二三四五,-2.646,3.68,3.76,3.78,3.64,3.78,33353444.0,0.77707,123264573.0,12.69,1.879,1635011.054496,1579525.69736
2925,002194,*ST凡谷,2.313,7.52,7.35,7.62,7.26,7.35,3235301.0,0.78649,24167610.0,-8.264,2.969,424631.630944,309341.997328
2926,002193,如意集团,-2.526,8.49,8.7,8.74,8.36,8.71,1287622.0,0.5588200000000001,10977230.0,31.444,0.865,222196.50195,195623.224752
2927,002192,融捷股份,-4.784,20.7,21.8,21.88,20.0,21.74,2899705.0,1.22355,60496297.0,148.6,7.04,537486.27021,490572.91008
2928,002191,劲嘉股份,1.914,8.52,8.36,8.57,8.33,8.36,11455305.0,0.87982,96831019.0,19.883,2.006,1273598.893464,1109307.419076
2929,002190,成飞集成,-1.389,15.62,15.84,15.89,15.51,15.84,684900.0,0.19841,10745841.0,-49.777,2.868,560335.233766,539184.252684
2930,002189,利达光电,-6.586,11.63,12.45,12.45,11.22,12.45,1719400.0,0.87414,20261361.0,105.727,3.902,276517.773544,228758.70404
2931,002188,*ST巴士,-2.186,3.58,3.55,3.63,3.48,3.66,1548300.0,0.7020000000000001,5482969.0,-0.524,-2.172,105834.653592,78958.577588
2932,002187,广百股份,0.604,8.33,8.27,8.43,8.21,8.28,1184915.0,0.34604,9872794.0,16.333,1.058,285237.999144,285237.999144
2933,002186,全 聚 德,-0.86,11.53,11.63,11.68,11.36,11.63,600562.0,0.19605000000000003,6932212.0,26.151,2.282,355658.940115,353191.608896
2934,002185,华天科技,-3.704,4.42,4.62,4.63,4.36,4.59,35349367.0,1.6592500000000001,157392267.0,19.019,1.67,941951.921248,941654.000872
2935,002184,海得控制,-4.968,8.99,9.46,9.5,8.77,9.46,2458102.0,1.80919,22333739.0,150.839,2.089,217022.779451,122144.63977
2936,002183,怡 亚 通,-6.237,4.36,4.65,4.67,4.31,4.65,20461038.0,0.9649700000000001,90442871.0,15.571,1.472,925496.249084,924487.503352
2937,002182,云海金属,-2.462,6.34,6.49,6.52,6.22,6.5,3727879.0,0.8266800000000001,23721229.0,26.472,2.349,409831.889092,285898.057906
2938,002181,粤 传 媒,-8.126,4.07,4.37,4.37,4.0,4.43,22034728.0,1.94236,90459729.0,65.12,1.2,472550.676818,461714.058839
2939,002180,纳思达,-2.237,24.04,24.58,24.58,23.68,24.59,798496.0,0.08002000000000001,19183028.0,25.458,5.609,2556865.402952,2398886.831432
2940,002179,中航光电,-0.311,35.29,35.8,35.8,35.02,35.4,1285160.0,0.16424000000000002,45349505.0,33.53,5.061,2791230.467861,2761337.236988
2941,002178,延华智能,-2.717,3.58,3.69,3.7,3.51,3.68,3719200.0,0.5236700000000001,13376617.0,119.333,2.227,254950.774358,254257.238858
2942,002177,御银股份,-8.708,3.25,3.46,3.56,3.2,3.56,19087851.0,2.96156,63591334.0,179.558,1.471,247387.17055,209468.79655
2943,002176,江特电机,-3.741,5.66,5.86,5.88,5.55,5.88,17994036.0,1.22549,102439346.0,29.789,1.9580000000000002,965780.278846,831063.606594
2944,002175,东方网络,-3.175,3.05,3.12,3.15,2.96,3.15,6987183.0,1.16567,21221796.0,-8.453,2.441,229902.35466,182820.883565
2945,002174,游族网络,-3.566,18.12,18.78,18.89,18.0,18.79,3195586.0,0.49755000000000005,58377018.0,23.842,3.901,1609903.785876,1163778.126108
2946,002173,创新医疗,-4.155,7.15,7.36,7.45,7.07,7.46,1350182.0,0.66615,9732241.0,23.065,0.878,325222.300975,144919.328125
2947,002172,澳洋健康,-4.408,3.47,3.6,3.6,3.37,3.63,2370902.0,0.34227,8218638.0,16.524,1.421,269439.032614,240368.173837
2948,002171,楚江新材,-2.708,4.67,4.78,4.78,4.59,4.8,3960200.0,0.37608,18487190.0,13.858,1.4,559121.688372,491765.356514
2949,002170,芭田股份,-7.481,3.71,3.68,3.76,3.61,4.01,79987740.0,12.21877,293115238.0,-32.774,1.717,329026.034617,242867.828686
2950,002169,智光电气,-3.5,3.86,3.98,4.01,3.79,4.0,8532695.0,1.12986,33048699.0,24.292,1.082,304087.709684,291507.263304
2951,002168,深圳惠程,-3.527,9.3,9.64,9.7,8.95,9.64,2970951.0,0.37602,27907185.0,-66.429,4.091,757149.79824,734787.94824
2952,002167,东方锆业,-5.008,5.69,5.91,5.97,5.5,5.99,4579800.0,0.7403500000000001,26334236.0,-94.833,3.37,353318.274,351984.2535
2953,002166,莱茵生物,-3.828,6.28,6.53,6.53,6.17,6.53,1386300.0,0.39177,8799727.0,13.362,2.477,274612.695336,222223.920488
2954,002165,红 宝 丽,-2.356,3.73,3.81,3.82,3.7,3.82,1767800.0,0.33521,6630435.0,53.286,1.5030000000000001,224567.67503,196708.206931
2955,002164,宁波东力,-2.827,2.75,2.86,2.86,2.6,2.83,3398300.0,0.77244,9289480.0,9.483,10.401,192320.50255,120984.436925
2956,002163,中航三鑫,-1.606,4.9,5.05,5.05,4.86,4.98,2259500.0,0.28124000000000005,11135073.0,-490.0,5.944,393739.5,393673.46417
2957,002162,悦心健康,-3.322,2.91,3.04,3.04,2.86,3.01,1849310.0,0.21679,5458854.0,123.305,2.777,248965.05,248236.348752
2958,002161,远 望 谷,-0.903,5.49,5.64,5.68,5.39,5.54,6919715.0,0.9905300000000001,38240492.0,2614.286,2.698,406126.8126,383524.242687
2959,002160,常铝股份,-4.094,3.28,3.4,3.45,3.22,3.42,2840836.0,0.4691,9410558.0,13.922,0.735,248163.642488,198632.505824
2960,002159,三特索道,-0.276,18.05,18.24,18.29,18.0,18.1,259800.0,0.18751,4711101.0,451.25,2.541,250293.33213,250081.506355
2961,002158,汉钟精机,-2.976,8.15,8.4,8.49,8.06,8.4,9309619.0,1.76001,76854750.0,19.047,2.39,436243.84543,431096.734935
2962,002157,正邦科技,0.158,6.33,6.28,6.48,6.28,6.32,10282781.0,0.47551000000000004,65449159.0,27.522,2.35,1498291.866309,1368855.493956
2963,002156,通富微电,-3.63,7.7,7.91,7.95,7.57,7.99,9556389.0,0.82847,73901106.0,59.231,1.437,888352.52044,888198.31639
2964,002155,湖南黄金,0.125,7.99,8.02,8.13,7.79,7.98,21274296.0,1.77001,169708148.0,31.96,2.024,960429.539726,960340.196345
2965,002154,报 喜 鸟,-0.949,3.13,3.14,3.16,3.11,3.16,3640958.0,0.32878,11415831.0,156.5,1.465,381112.516562,346622.108501
2966,002153,石基信息,-1.138,27.8,28.02,28.02,27.3,28.12,1447453.0,0.29878000000000005,40017938.0,71.282,3.559,2965672.73334,1346787.79954
2967,002152,广电运通,-2.555,5.34,5.48,5.49,5.29,5.48,6314291.0,0.31912,33859690.0,14.432,1.504,1297024.97715,1056588.602094
2968,002151,北斗星通,-2.379,20.52,21.0,21.0,20.32,21.02,2361168.0,0.8156500000000001,48587830.0,97.714,2.399,1052633.34918,594020.281536
2969,002150,通润装备,-2.428,6.43,6.55,6.63,6.37,6.59,1167400.0,0.42568000000000006,7570630.0,24.731,1.514,176338.819341,176338.819341
2970,002149,西部材料,-4.714,5.66,5.92,5.93,5.48,5.94,6072002.0,1.42757,34623362.0,44.532,1.3559999999999999,240784.479084,240742.029084
2971,002148,北纬科技,-4.902,5.82,6.1,6.15,5.6,6.12,11715556.0,2.64095,68109663.0,24.25,2.844,330000.149994,258181.995432
2972,002147,ST新光,-5.0,2.47,2.54,2.54,2.47,2.6,13927300.0,2.5936,34720178.0,3.338,0.554,451534.874505,132635.790976
2973,002146,荣盛发展,1.611,8.83,8.73,8.95,8.7,8.69,16468403.0,0.42297,145433727.0,6.689,1.293,3839428.680433,3438010.877799
2974,002145,中核钛白,-1.449,3.4,3.44,3.47,3.37,3.45,4455900.0,0.4455,15201997.0,13.934,1.6880000000000002,541023.49584,340068.23528
2975,002144,宏达高科,-1.891,9.86,10.08,10.12,9.74,10.05,466200.0,0.33171,4617244.0,17.927,1.05,174287.852608,138576.972642
2976,002143,印纪传媒,-3.754,2.82,2.95,3.01,2.74,2.93,13812220.0,1.41791,39870279.0,6.493,2.172,499093.239888,274702.937262
2977,002142,宁波银行,0.117,17.18,17.19,17.31,17.09,17.16,3775285.0,0.08153,64943690.0,9.544,1.426,8948298.242484,7955409.448128
2978,002141,贤丰控股,-6.7,3.76,3.99,4.06,3.63,4.03,14263768.0,2.24059,53754595.0,464.198,3.241,426630.851144,239364.608
2979,002140,东华科技,-1.582,6.22,6.34,6.38,6.01,6.32,1581832.0,0.35986,9868321.0,-44.429,1.338,277433.480148,273415.138094
2980,002139,拓邦股份,-2.771,4.21,4.33,4.36,4.16,4.33,7075304.0,0.9022800000000001,30083517.0,13.156,2.041,429018.589551,330129.311414
2981,002138,顺络电子,-2.132,15.15,15.4,15.46,15.0,15.48,3018776.0,0.43183000000000005,45765985.0,34.432,2.926,1230236.59131,1059082.45995
2982,002137,麦达数字,-6.877,6.5,6.86,6.87,6.36,6.98,7629851.0,2.09126,50155827.0,49.694,2.107,376391.288,237148.67085
2983,002136,安 纳 达,-2.644,8.1,8.26,8.34,8.01,8.32,1059610.0,0.49584000000000006,8619522.0,10.636,2.441,174166.2,173097.4536
2984,002135,东南网架,-1.984,4.94,5.03,5.05,4.91,5.04,1614700.0,0.16846000000000003,8006228.0,41.167,1.272,510994.6868,473504.425108
